num_children	level	entropy	env_vector	num_samp	num_env
4	2	2.25620087491	"[ 0.          0.          0.          0.          0.5         0.          0.
  0.5         1.75        0.          0.07142857  0.          0.17857143
  0.          0.          0.8         0.2       ]"	38	17
8	5	2.6005665925	"[ 0.          0.          2.          0.          0.          0.86666667
  0.          0.2         1.          0.          0.          1.
  1.93333333  0.          0.          1.          0.        ]"	18	17
3	6	1.53049203642	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          1.          0.          1.33333333  0.          0.          0.
  0.          0.66666667  0.        ]"	6	17
12	6	3.4969808846	"[ 0.5         0.          0.          1.          0.          0.5         0.
  0.5         0.375       1.03125     0.88162879  1.53125     0.46780303
  0.53125     1.          1.98181818  1.7       ]"	93	17
246	5	3.52085259024	"[  5.4218782    3.48272605  10.02631579   1.67726737   2.35629605
   7.65249055   3.11904762   1.54596829  26.1049184    2.93286713
  37.63070475  32.47141412  40.92369184  20.9333003   16.78085428
  21.61728498  11.32297428]"	842	17
1	7	0.5435644432	"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.875  0.     0.     0.125  0.     0.   ]"	8	17
1	7	-0.0	[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
346	5	3.56771946028	"[ 18.6025177    1.79662069  12.39350583   7.68784764   3.84880941
  11.64879225   2.96666667   1.66272947  47.52953345   8.29688233
  44.44258661  50.63515594  41.39697249  21.39092453  14.60474683
  43.6855402   13.41016796]"	1087	17
1	6	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
2	7	1.40563906223	"[ 0.    0.    0.    0.    0.    0.    0.    0.    0.75  0.    0.    0.25
  1.    0.    0.    0.    0.  ]"	7	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.5  0.   0.5  0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	2	17
7	5	2.52164063634	[ 0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  2.  1.  1.  0.  0.]	11	17
3	6	1.74582142703	"[ 0.          0.          2.09090909  0.          0.06060606  0.04545455
  0.          0.          0.18181818  0.          0.          0.06060606
  0.01515152  0.13636364  0.10606061  0.24242424  0.06060606]"	75	17
23	6	3.36822831608	"[ 2.45194805  0.          1.          1.4         0.07142857  0.77142857
  0.          0.          0.          1.14285714  1.          3.3
  1.71428571  0.56666667  2.42424242  2.8         4.35714286]"	83	17
98	5	3.47016924224	"[  4.44799054   1.5212766    2.03782506   1.38416076   1.23832742
   3.34213659   0.           0.59621749   9.4115676    2.09090909
  11.60719697  15.54905437  18.02343277   3.71491408   6.00845608
  12.95835276   4.06818182]"	342	17
106	5	3.56651224942	"[  2.07142857   0.           3.73809524   2.5          2.07142857
   4.6468254    3.           0.          10.11587302   1.70833333
  12.25674603  13.40615079  16.44246032   8.21825397   5.47569444
  14.50793651   5.84077381]"	311	17
6	6	2.01503734253	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.41666667  2.83333333  0.          0.75
  1.          1.          0.        ]"	19	17
16	4	3.28878377757	"[ 1.          0.          0.          0.          0.          0.5         0.5
  0.5         1.66666667  0.          0.95        2.9         2.5         1.5
  2.4         0.25        1.33333333]"	46	17
3	7	1.58496250072	[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.]	6	17
5	3	2.30739659559	"[ 0.01639344  0.          0.          0.          1.          0.          0.
  0.          0.3442623   0.          0.53005464  1.01639344  1.89617486
  0.16393443  0.          0.03278689  0.        ]"	67	17
74	5	3.38608480066	"[  1.85714286   0.07142857   3.07142857   1.83928571   0.26948052
   0.44047619   0.           0.           8.24560834   4.28125      7.7828093
  12.6125       8.75199457   4.25514069   5.40042293  12.55853175   2.5625    ]"	277	17
724	6	3.60156788766	"[  29.93172225    6.81192584   32.7302472     6.15529402   10.54024475
   13.71804421   10.            5.30646259   78.72144452   21.76841854
   87.24923027   86.95037721  113.29366897   50.07102755   45.26676638
   92.29242035   33.19270535]"	1261	17
21	6	3.05105072255	"[ 0.5         0.          0.02222222  0.02222222  0.02222222  1.8         0.
  0.4         2.95972222  0.02222222  0.66885684  5.06666667  3.86458333
  0.48547009  1.05555556  3.01025641  1.1       ]"	143	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.5  0.   0.
  0.   0. ]"	2	17
21	5	2.92213480064	"[ 2.          0.          0.          0.          0.          0.          1.
  0.          5.39795918  1.          3.87414966  2.66666667  1.54081633
  0.          0.83333333  2.66666667  0.02040816]"	93	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.5  0.
  0.   0. ]"	2	17
105	5	3.52631729357	"[  1.53578431   0.14285714   4.77375566   2.38487395   1.74860647
   4.12102413   0.           1.42028986  13.55710445   1.36294163
  16.83697813  15.3232389    9.96390225   8.11162276   7.03116811
  10.68546611   6.00038615]"	529	17
786	4	3.61061689986	"[  34.41178981    4.19983383   39.61377581   11.01503823   14.48082021
   23.57327189    5.53333333    9.04850267   82.23698352   16.33358236
  114.74856584  100.68770426  114.49682336   56.23729209   35.18713403
   81.63809768   42.55745106]"	1304	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	1	17
168	5	3.56702279607	"[  7.01495215   1.55263158   9.66666667   3.89307147   1.60931174
   3.54790823   0.4          1.51398019  14.97662132   5.81060606
  24.2603434   25.28477699  23.6623694    5.93042696   9.82912627
  20.96125587   8.0859517 ]"	632	17
7	6	2.42177305354	"[ 1.     0.     0.     0.     0.125  0.     0.     0.     0.     0.     1.625
  1.     0.125  2.125  0.     1.     0.   ]"	29	17
676	3	3.59134539408	"[  23.93295019    1.99063865   27.62879755   16.44918198   10.20540426
   15.36166964    5.6           4.86598593   62.97211696   18.14608291
   99.02229974   86.82730593  102.60356918   51.680323     46.68469214
   71.27315528   30.75582664]"	1239	17
1570	3	3.63755974967	"[  64.99637746    8.83929019   57.47359782   36.22209297   25.20360148
   44.82592639   15.06570048   14.77759025  157.87956085   50.20872144
  211.7676948   199.6636326   225.31887958  104.48415909   97.79418644
  186.21988082   69.25910732]"	1486	17
3	7	1.93838893604	"[ 0.          0.          0.          0.          0.5         0.          0.
  0.          0.          0.          1.42307692  0.5         0.5         0.
  0.          0.07692308  0.        ]"	17	17
12	4	2.86854816443	"[ 0.          0.          0.          0.          0.09090909  1.09090909
  0.          0.06060606  1.          0.          2.          0.5
  3.09090909  0.66666667  1.5         2.          0.        ]"	62	17
270	4	3.66575360721	"[  7.39027765   3.4122807   14.5891599    4.46603741   5.20720294
  11.41247995   2.           2.23335495  25.03123834  10.75860771
  38.35220639  33.40916206  39.1136559   14.3560574   15.72924184
  29.04367345  13.49536341]"	819	17
34	6	3.34639343472	"[ 0.38888889  0.          2.          0.          0.16374269  1.33333333
  0.          0.33333333  3.89774436  1.96296296  5.05714286  2.5
  3.28170426  4.65497076  4.25925926  4.16691729  0.        ]"	177	17
22	6	3.06396410584	"[ 0.          0.          1.          0.          0.          0.          0.
  0.          0.77777778  2.          3.          4.33333333  3.55555556
  1.          1.          4.          1.33333333]"	56	17
175	3	3.61914726908	"[  6.650225     0.07125604  10.54535726   5.83620448   1.87452774
   4.83373618   0.33333333   2.11849391  16.56681627   6.15329768
  22.5596974   25.93275968  19.5669299   14.03540052  10.50446204
  20.10377838   7.31372418]"	659	17
1	7	1.95020777901	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.28571429  0.          0.28571429  0.          0.14285714
  0.          0.          0.28571429  0.        ]"	14	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	1	17
231	5	3.55314140392	"[ 10.25546302   0.39083694   9.54415584   6.01746032   3.80442182
  10.48451123   0.66666667   2.84208588  17.32005464   2.23243845
  28.89118423  29.08403196  36.10822566  13.08145428  18.55821111
  34.41343734   7.30536063]"	794	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	3	17
16	7	3.34674038285	"[ 0.18333333  0.          0.45833333  0.48611111  1.28333333  0.5         0.
  0.66666667  0.          0.88888889  1.16666667  3.25        1.33333333
  1.2         0.41666667  3.66666667  0.5       ]"	74	17
39	5	3.39985511735	"[ 0.14        0.05        1.03        4.05        0.12        0.21        0.
  0.15111111  4.77666667  2.          4.6875      4.25        4.91347222
  3.16        1.53        6.16125     1.77      ]"	208	17
31	5	3.38778247762	"[ 2.12903553  0.0352594   1.          1.2         0.11179415  0.33814849
  0.          0.00862069  3.94188003  0.          2.87810224  4.9739594
  3.92314243  2.42131455  2.01363636  1.67518861  4.3499181 ]"	274	17
484	5	3.60135390815	"[ 12.56217244   0.51216335  22.5724915   19.15156363   7.40926577
  13.67242294   4.46825397   3.40526185  47.40616559  16.35907207
  71.51700726  66.26160261  65.80542874  33.92528892  31.42540783
  52.57300108  14.97343045]"	1312	17
7	3	2.71951750025	"[ 0.   0.   0.   1.   0.5  0.   0.   0.   0.6  0.   1.   0.   1.4  1.5  1.
  0.   0. ]"	13	17
3	6	1.58496250072	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.]	6	17
42	4	3.62977611905	"[ 1.16666667  0.          2.1         3.          1.          2.28571429
  0.          0.9047619   5.73333333  2.          5.87896825  5.25
  2.73333333  2.42222222  0.375       4.65        2.5       ]"	137	17
7	6	2.77045724053	"[ 0.          0.          0.          0.2         0.          0.          0.
  0.          0.6         0.          0.625       2.          1.53333333
  0.125       0.33333333  0.58333333  1.        ]"	35	17
9	5	2.45128067814	"[ 0.07142857  0.          0.          0.          0.          0.          0.
  0.          1.98649826  0.14285714  0.2630662   0.14285714  2.65287456
  1.35772358  0.07142857  2.16840883  0.14285714]"	75	17
203	3	3.5278681569	"[ 12.09963536   0.15411914   6.88888889   1.16299889   4.5467101
   1.71338332   0.33333333   3.10962696  16.55742855   9.63500732
  26.91228844  30.56672245  34.01246049  15.62732194  13.92804816
  16.45590934   9.29611732]"	820	17
26	6	3.5840933977	"[ 0.5         1.          1.          2.          1.          1.          1.
  0.          2.83333333  1.          2.73684211  4.76315789  3.33333333
  0.33333333  0.          2.5         1.        ]"	86	17
3	6	1.45914791703	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.5  1.   0.   0.
  0.   0. ]"	12	17
14	7	2.75382899172	"[ 1.125  0.     0.     0.     0.     1.     0.     0.     1.     0.     4.5
  1.375  0.     1.25   1.2    2.55   0.   ]"	51	17
78	6	3.50871607202	"[  0.42156863   0.0625       4.26666667   2.61964286   2.45         2.90322129
   2.33333333   0.53030303   9.44301418   1.76309524   8.51852559
  11.44230116  12.34081572   2.36163738   0.79220355  11.04749172
   4.70367965]"	349	17
4	7	1.90563906223	"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.5
  1.   0.5]"	10	17
1	6	0.918295834054	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.33333333  0.          0.          0.
  0.66666667  0.          0.        ]"	3	17
195	5	3.7080877018	"[ 12.19533611   0.21923077   8.2474359    5.13888889   7.27355625
   6.13824217   2.           2.7822803   22.4802107   10.79444444
  19.37334287  25.0789897   29.82406341  11.05384351   6.7500429
  16.74372141   8.90637066]"	659	17
87	5	3.23037861183	"[  1.05555556e+00   1.29870130e-02   4.25000000e+00   2.85714286e-01
   1.41666667e+00   1.13798701e+00   0.00000000e+00   3.75000000e-01
   8.03261183e+00   3.47023810e+00   2.14502351e+01   1.37889610e+01
   1.34983978e+01   4.35936465e+00   5.92784993e+00   6.41984127e+00
   1.51858974e+00]"	368	17
11	6	2.83198853442	"[ 0.          0.          0.          0.          0.2         0.          0.
  0.          1.          1.          3.11428571  1.33333333  0.73333333
  0.28571429  1.33333333  0.          2.        ]"	28	17
3	6	0.918295834054	[ 2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	3	17
4	6	2.21263627757	"[ 0.          0.          0.33333333  0.          0.          0.          0.
  0.33333333  0.5         0.          0.          0.          1.5
  0.16666667  0.          1.16666667  0.        ]"	11	17
129	5	3.518505774	"[  2.97197651   1.41666667   6.03039216   1.82352941   1.96929825   3.5
   0.           1.32467532  15.62043936   1.92307692  18.29452106
  22.11388889  15.89602605  10.83923992   5.96552288  11.78382353
   7.52692308]"	451	17
8	6	2.70281953111	"[ 0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   2.   1.   1.   0.5
  1.5  0. ]"	12	17
36	6	3.28320390399	"[ 0.11111111  0.          0.          0.25        0.61111111  1.          0.
  0.11111111  2.11111111  2.75        6.45833333  3.25        6.27777778
  2.25        2.04166667  5.27777778  3.5       ]"	87	17
329	5	3.55677628275	"[  1.06972846e+01   3.22580645e-02   1.32129798e+01   3.10757576e+00
   8.79543905e+00   9.94210157e+00   1.40952381e+00   3.62271242e+00
   3.06437124e+01   6.85018727e+00   4.30736148e+01   4.92966347e+01
   4.11277400e+01   2.46674760e+01   2.54669080e+01   4.32470751e+01
   1.38067765e+01]"	808	17
7	6	2.90637086069	"[ 0.          1.          1.          0.18604651  1.          1.          0.
  0.          0.          0.81395349  0.          0.          0.          1.
  0.          1.          0.        ]"	49	17
13	7	2.85212767426	"[ 0.          0.          0.          0.          0.          0.          0.
  1.          1.68        3.1         0.19142857  2.87594203  0.65142857
  0.          1.74343685  1.14285714  0.61490683]"	129	17
6	6	2.52205520887	"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.   1.   0.   1.   0.5
  1.5  0. ]"	16	17
44	2	3.2340062939	"[  1.5          0.           0.15384615   0.           1.           1.10470085
   0.           1.15384615   7.71581197   0.           4.52136752  10.
   5.75769231   2.96025641   2.47619048   3.65628816   2.        ]"	138	17
16	6	3.3524654351	"[ 1.125       0.          1.          0.          1.66666667  0.33333333
  0.          1.          0.125       1.          0.60119048  2.08333333
  2.44642857  0.39285714  0.          3.22619048  1.        ]"	45	17
1	6	0.918295834054	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.66666667  0.          0.
  0.33333333  0.          0.        ]"	3	17
283	5	3.60519406567	"[ 14.35221269   1.17710944  15.25734792   6.45706133   5.6326822
   6.21645413   0.33333333   1.809024    30.24914033   6.67971106
  40.72931946  36.94729468  36.24765325  20.19189898  17.01471292
  29.32813005  14.37691425]"	904	17
27	4	3.40867259122	"[ 0.          0.          1.          1.          1.          0.06666667
  1.          0.14285714  2.26666667  0.          5.19047619  4.04761905
  3.0952381   2.04761905  2.5         2.34285714  1.3       ]"	84	17
5	6	1.85771746913	"[ 0.    0.    0.    0.    0.    0.    0.    0.    0.75  1.    0.    0.    0.
  1.    0.    2.25  0.  ]"	8	17
2	6	1.57440173149	"[ 0.          0.          0.          0.          0.14285714  0.          0.
  1.          0.          0.          0.71428571  0.          0.          0.
  0.          0.          0.14285714]"	8	17
3	6	1.51330905353	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.33870968  0.          0.
  0.59677419  0.          1.06451613  0.        ]"	34	17
9	6	2.32755745772	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.8         2.58333333  1.          0.2         0.
  3.16666667  1.          0.25      ]"	32	17
2	7	2.05350687354	"[ 0.08333333  0.          0.          0.          0.25        0.66666667
  0.          0.          0.          0.66666667  0.          0.
  0.33333333  0.          0.          0.          0.        ]"	18	17
41	5	3.43941710285	"[ 3.75        0.          1.75        0.          0.33333333  2.54        0.
  1.14285714  3.42857143  1.          5.8561039   4.85809524  1.44047619
  0.99891775  4.57324675  7.81220779  1.51619048]"	137	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	1	17
34	2	3.13033118889	"[ 1.          0.          0.          0.04        0.          0.          0.5
  0.          3.5475      2.04        4.625       5.50491228  4.3075      0.
  4.94736842  4.33859649  3.14912281]"	156	17
16	6	3.20418465043	"[ 0.          0.          0.          0.          0.25        1.          0.
  0.25        3.33333333  0.66666667  1.53333333  2.16666667  3.16666667
  1.          1.          1.13333333  0.5       ]"	37	17
5	6	2.30103722174	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.55128205  0.          1.33333333  0.13782051  1.66346154
  0.13782051  0.          0.16346154  1.01282051]"	87	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]	7	17
254	5	3.57092137316	"[ 10.17884742   1.05307951   9.51052632   5.84385965   1.98076589
   5.76759754   3.           6.33730931  18.19038873   3.25757576
  42.41240227  34.68904881  39.32066835  13.54679723  16.65763184
  27.43457541  14.81892599]"	749	17
6	6	2.11749246118	"[ 0.   1.   0.   0.   0.   0.   0.   0.   2.5  0.   0.   0.   0.5  0.   1.
  1.   0. ]"	19	17
394	5	3.56756274754	"[  6.04980097   2.20601504  15.64835987   7.85620301   6.17640486
  15.32009955   3.2          5.08660991  40.82122033   7.45315925
  60.07249915  48.56146388  56.53063565  21.66163743  20.66192698
  52.73248459  23.96147954]"	859	17
7	6	2.55665670746	"[ 1.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.   1.5  0.   0.   0.
  1.   1.5]"	10	17
14	6	2.90582682458	"[ 0.35220126  0.          0.          0.          1.01886792  0.          0.
  0.          1.51596517  0.04716981  0.63043478  1.75362319  1.43317347
  1.19059338  1.84057971  4.2173913   0.        ]"	152	17
146	4	3.54320235148	"[  8.01266035   0.91         7.84287582   3.24603175   2.40978525
   3.18432234   0.28571429   1.80532213  13.65747863   3.33333333
  28.35984756  16.51574786  15.41148429  11.05635497  14.27274294
  14.25213415   1.44416433]"	580	17
62	6	3.41719005893	"[  1.33333333   1.           1.           1.           0.58333333   1.75
   2.           0.           6.08461538   1.           5.53333333  10.525
  10.54871795   2.22619048   3.28571429  11.62857143   2.50119048]"	167	17
201	4	3.54877226825	"[  9.79790322   0.07783615   6.7870869    4.74794068   1.91694052
   4.25486735   1.04878049   1.24634146  23.57647209   5.61851852
  31.00917716  22.20961108  29.5075773   16.78742478  20.16922413
  12.91457331   9.32972488]"	638	17
25	2	3.36423603727	"[ 4.33333333  0.          0.25        0.          1.25757576  1.03787879
  1.          0.          2.50877193  1.2937799   2.35438596  4.84385965
  1.49792663  0.6877193   0.96969697  2.96507177  0.        ]"	163	17
34	6	3.3145853987	"[ 1.21282051  0.          4.75        2.          0.26282051  0.03846154
  0.          0.          3.94615385  0.          2.53589744  3.51282051
  5.01538462  1.6         1.01282051  5.86282051  2.25      ]"	184	17
1	6	0.721928094887	"[ 0.   0.   0.8  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.2  0. ]"	5	17
6	5	2.78780977076	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          1.          0.125       0.66666667  2.          0.33333333
  0.25        0.5         0.625       0.5       ]"	17	17
2	7	1.5	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.5
  0.   0.5]"	8	17
3	6	1.58496250072	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.]	7	17
2309	4	3.62379476024	"[  74.31461243   13.54257451  111.94641367   45.99051023   38.25445045
   56.88456424   25.87848158   18.41366094  218.69590445   62.74113744
  299.04547269  328.45858196  339.60021844  160.41358499  160.36895855
  245.04143131  109.40944214]"	1587	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]	1	17
16	3	3.14188176065	"[ 2.          0.          1.          1.          0.          1.          0.2
  0.          0.          0.          1.45833333  2.7         1.30952381
  3.21428571  0.125       1.99285714  0.        ]"	58	17
1	6	1.90563906223	"[ 0.     0.     0.     0.     0.     0.     0.     0.25   0.375  0.     0.
  0.     0.25   0.125  0.     0.     0.   ]"	8	17
4	6	2.25	"[ 0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.5  0.   0.   1.
  0.5  0. ]"	7	17
8	7	2.98728381202	"[ 0.          0.          1.          0.          0.02777778  1.          0.
  0.          0.5         0.          0.02777778  2.02777778  0.5
  0.19444444  1.11111111  0.55555556  1.05555556]"	51	17
4	6	2.15563906223	"[ 0.   0.   1.   0.   0.   0.5  0.   0.   0.   0.   0.5  1.5  0.   0.   0.
  0.5  0. ]"	18	17
289	4	3.50288025781	"[  5.5817863    0.5         15.45218908   4.14081633   4.0060832
   9.94524271   2.66666667   1.22178435  27.33619152   7.71331199
  46.48875724  47.97371374  42.00517906  14.35557279  18.73950808
  28.58104118  12.29215576]"	796	17
1	6	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
34	3	3.13366439514	"[ 1.04347826  0.          1.2         0.          0.12541806  1.4819398   0.
  0.16889632  5.64186176  0.          5.80794148  4.45        6.06845039
  1.03207662  0.25        4.4299373   2.3       ]"	183	17
3	6	1.86674212365	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.          0.72727273  1.          0.
  0.27272727  0.          0.        ]"	16	17
1	6	-0.0	[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
3	6	1.89105907139	"[ 0.          0.          0.          0.          1.          0.          0.
  0.          0.          0.          0.          0.66666667  1.          0.
  0.33333333  0.          0.        ]"	8	17
327	3	3.5690475644	"[  6.38480401   2.02179599  12.11930364   4.5058548   10.90577859
   5.21313568   7.4          0.57611237  28.92945966   8.14190773
  38.29080574  58.09112921  44.30884142  20.70322279  25.39749325
  37.35424231  16.65611283]"	974	17
252	4	3.56181633267	"[ 10.31101858   1.39083694   9.5997114    6.01746032   4.05997738
  11.61698986   0.66666667   2.84208588  19.00061019   2.23243845
  29.57173979  31.86736529  39.07617437  15.16991582  22.77487778
  37.49677067   8.30536063]"	824	17
2	6	1.40563906223	"[ 0.    0.    0.25  0.    0.    0.    0.    0.    0.    0.    0.    0.    1.
  0.    0.    0.75  0.  ]"	5	17
12	5	2.44743444691	"[ 0.08695652  0.          0.          0.          0.08695652  0.08695652
  0.          0.04347826  2.87948718  0.          3.39413919  3.07838828
  0.16666667  0.06300366  0.01538462  0.91785316  1.18072942]"	125	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	1	17
42	6	3.34516180924	"[ 1.74761905  0.          2.          2.          0.04761905  0.2952381   0.
  0.2         5.80059015  2.          5.76154684  5.76190476  7.91475376
  2.12226891  2.78571429  3.467507    0.0952381 ]"	190	17
7	6	2.81035445957	"[ 1.25        0.          0.          0.          0.          0.125       0.
  0.          0.58333333  0.33333333  1.125       0.33333333  1.91666667
  0.          0.33333333  1.          0.        ]"	18	17
3	6	1.96559623036	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.2  0.   0.   1.   1.2  0.2  0.
  0.4  0. ]"	9	17
5	6	1.81479532024	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.60526316  1.          0.
  1.03508772  0.          2.35964912]"	26	17
284	5	3.68185979739	"[ 11.06232598   4.21666667  12.09215686   6.83142911   5.80547713
   8.04712655   4.           3.84192904  26.69862742   5.40032765
  38.63947294  38.80321529  35.13078904  13.15669233  20.07675076
  36.10196081  14.09505242]"	721	17
30	6	3.29683252819	"[ 1.5         0.          1.06018519  0.2037037   0.24915825  0.3047138   1.
  0.11111111  2.3         0.01851852  4.45454545  6.73593074  4.44074074
  0.3973064   2.91558442  2.51725589  1.79124579]"	162	17
2	7	1.45914562126	"[ 0.          0.          0.33333333  0.66666667  0.          0.          0.
  0.          0.          0.          0.          1.          0.          0.
  0.          0.          0.        ]"	4	17
41	5	3.44494257251	"[ 0.43688725  0.5         0.17647059  0.64705882  2.11061508  1.19791667
  0.5         0.69206349  2.26388889  0.          4.27619048  6.43125
  7.96230159  4.01805556  2.1         5.08730159  2.6       ]"	170	17
6	4	2.13496916293	"[ 0.          0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          1.66666667  1.          0.
  0.          2.          0.33333333]"	14	17
207	4	3.44806694858	"[  2.59580103   1.02439024   9.11666667   4.66666667   1.583639     4.7116027
   2.66666667   2.94444444  22.46111336   2.83333333  42.2681466
  33.89184147  23.67860695  13.01578311   8.03488322  22.54689073
   8.95952381]"	632	17
80	4	3.60630503059	"[  2.15410097   0.04347826   4.64710145   2.98571429   0.90372671
   2.67650104   0.           1.0952381    6.27808427   3.           9.03326806
  13.20165209   9.97691514   5.72380952   3.92112871   9.31828449
   5.04099691]"	402	17
87	4	3.33430287318	"[  2.59546014e+00   2.22222222e-02   3.03963415e+00   2.26829268e+00
   1.49390244e-01   1.51936872e+00   0.00000000e+00   8.57142857e-01
   3.42070863e+00   3.11262554e+00   1.31634921e+01   2.23214286e+01
   8.74796550e+00   6.89142470e+00   7.51388889e+00   8.46863628e+00
   2.90831882e+00]"	381	17
20	5	3.52185525647	"[ 0.83333333  0.00806452  1.33333333  1.02419355  0.16666667  1.25806452
  0.          0.          2.27777778  0.07258065  2.01111111  1.15322581
  2.92473118  1.12724014  1.42741935  3.12419355  1.25806452]"	190	17
3	7	2.16796224174	"[ 0.      0.      0.      0.      0.      0.      0.      0.      0.      1.
  0.1875  0.4375  0.      0.      0.3125  1.      0.0625]"	18	17
16	5	3.03692110663	"[ 0.          0.          0.72727273  0.          0.          0.          1.
  0.          2.33333333  0.          3.51515152  1.625       0.33333333
  2.09090909  1.          2.79166667  0.58333333]"	72	17
4248	3	3.61372110112	"[ 172.96253741   26.81143535  166.05222064   90.25281369   64.09591379
  125.57016645   40.47122596   39.00043062  413.75836767  107.35177406
  628.47057649  580.73938169  611.62712833  266.0671065   292.84019886
  449.48777612  172.44094638]"	1805	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
7	6	2.40475884642	"[ 0.          0.          0.          1.          0.          0.05555556
  0.          0.          1.33333333  0.          2.          0.
  1.44444444  0.11111111  0.          1.05555556  0.        ]"	31	17
48	6	3.40594834977	"[ 1.40863309  0.29496403  3.10012235  0.77668477  0.26663669  2.26393885
  1.          0.0625      6.78408273  0.          7.125       5.2
  5.97158273  0.3272482   2.2         7.70421805  3.51438849]"	319	17
81	5	3.37771002354	"[  3.06666667   1.           1.33333333   0.5          1.13333333   2.           0.
   0.           6.8561086    4.8         10.93187988  20.09215686
   9.06463047   2.7296083    4.0254902    7.70012569   5.76666667]"	236	17
29	4	3.36807418658	"[ 0.56036036  0.16666667  1.8         0.          0.04        1.61333333
  0.          0.36        3.57002457  0.18918919  5.83333333  3.02702703
  4.03303849  1.91333333  3.          1.89369369  1.        ]"	137	17
8	7	2.72335363584	"[ 1.          0.          0.14285714  0.85714286  0.          0.          0.
  0.          0.          1.          1.          0.5         0.          1.
  0.          2.5         0.        ]"	16	17
17	6	3.13427488992	"[ 0.06666667  0.          0.86666667  0.          0.5         1.7         0.
  0.          0.1         1.          2.17307692  2.          4.4         0.
  0.85        1.41666667  1.92692308]"	72	17
23	6	3.22820505529	"[ 1.          0.          2.          1.          1.5         0.          0.
  0.          3.825       0.          1.67692308  5.33333333  2.65
  0.85833333  0.92307692  2.12222222  0.11111111]"	105	17
