SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33572	34110	152117	2,2',4',6'-Tetrahydroxy-3'-prenylacetophenone_4'-O-(3,7-Dimethyl-2,6-octadienyl)	23	388.225	389.232	-1	0.00038	M+H	1	CC(C)=CCC/C(C)=C\COc1cc(O)c(C(=O)CO)c(O)c1CC=C(C)C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33560	34098	45497	Pyrrolidine,_8CI,_9CI_N-(2,11-Eicosadienoyl)(E,E-)	23	361.334	362.342	-1	-0.00052	M+H	1	CCCCCCCC/C=C/CCCCCCC/C=C/C(=O)N1CCCC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33391	33926	165527	Rottnestol_Rottnestol	23	348.266	349.273	-1	0.00048	M+H	1	C=CCC/C=C(/C)CC(C)/C=C/C=C/CC1CC(O)C(C)C(C)(O)O1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33363	33897	20938	Milbemycin_IV_5-Ketone	23	552.345	553.35	-1	0.00178	M+H	1	C/C=C(/C)C1OC2(CCC1C)CC1CC(C/C=C(/C)CC(C)/C=C/C=C(/C)C3(O)CC(=O)C(C)=CC3C(=O)O1)O2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33211	33743	638908	1,3-CYCLOHEXANEDIOL,	23	394.251	395.26	-1	-0.00122	M+H	1	C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H](C#CC#CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33204	33736	164830	4-Methyl-3,11-dioxoergosta-8,14,24(28)-trien-26-oic_acid_4-Methyl-3,11-dioxoergosta-8,14,24(28)-trien-26-oic_acid	23	452.293	453.299	-1	0.00088	M+H	1	C=C(CCC(C)C1CC=C2C3=C(C(=O)CC21C)C1(C)CCC(=O)C(C)C1CC3)C(C)C(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	33083	33614	74182	3-Hydroxy-4,4-dimethylcholesta-8,14,24-trien-23-one_3-Hydroxy-4,4-dimethylcholesta-8,14,24-trien-23-one	23	424.334	425.341	-1	0.00038	M+H	1	CC(C)=CC(=O)CC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3288	3324	24561	2,7,11-Cembratriene-4,10-diol_2,7,11-Cembratriene-4,10-diol	23	306.256	307.263	-1	0.00068	M+H	1	C/C1=C/C(O)C/C(C)=C\CCC(C)(O)/C=C/C(C(C)C)CC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3285	3321	106093	o-Mentha-1(7),4,8-trien-3-ol_o-Mentha-1(7),4,8-trien-3-ol	23	150.104	151.112	-1	-0.00042	M+H	1	C=C(C)C1C(=C)CC=CC1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32730	33247	365149	N/A	23	380.344	381.352	-1	-0.00062	M+H	1	Cc1cc2c(c3c1[C@@H]([C@H](C)CC[C@@H](C)C(C)C)CC3)CC[C@]1(C)CCCC[C@H]21	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32402	32913	331	3,23,25-Trihydroxy-9,10-secocholesta-5,7-dien-24-one_3,23,25-Trihydroxy-9,10-secocholesta-5,7-dien-24-one	23	432.324	433.331	-1	0.00038	M+H	1	CC1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC(O)C(=O)C(C)(C)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32283	32792	20938	Milbemycin_IV_5-Ketone	23	552.345	553.35	-1	0.00208	M+H	1	C/C=C(/C)C1OC2(CCC1C)CC1CC(C/C=C(/C)CC(C)/C=C/C=C(/C)C3(O)CC(=O)C(C)=CC3C(=O)O1)O2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32206	32713	3865	9,10-Secocholesta-5,7,10(19)-triene-3,24,25,26-tetrol,_9CI_9,10-Secocholesta-5,7,10(19)-triene-3,24,25,26-tetrol,_9CI	23	432.324	433.331	-1	-2e-05	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CCC(O)C(C)(O)CO	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	32186	32693	7582	26,27-Dinorergosta-5,22-dien-3-ol,_9CI_(3β,22E)-form	23	370.324	371.33	-1	0.00118	M+H	1	CC(C)/C=C/C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3194	3230	42147	4,15-Valparadiene-2,3-diol_4,15-Valparadiene-2,3-diol	23	304.24	305.247	-1	-2e-05	M+H	1	C=C(C)C1CCC2(C)C1CCC1(C)CC(O)C(C)(O)C=CC12	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3163	3199	595161	(+/-)-7-HDoHE_(+/-)-7-hydroxy-4Z,8E,10Z,13Z,16Z,19Z-docosahexaenoic_acid	23	344.235	345.241	-1	0.00148	M+H	1	CC/C=C\C/C=C\C/C=C\C/C=C\C=C\C(O)C/C=C\CCC(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	31337	31834	105649	p-Mentha-1(7),8-dien-3-ol_p-Mentha-1(7),8-dien-3-ol	23	152.12	153.127	-1	-0.00012	M+H	1	C=C1CCC(C(=C)C)C(O)C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3084	3120	74984	4,8(17),12(18)-Dolabellatriene-3,7-diol_4,8(17),12(18)-Dolabellatriene-3,7-diol	23	304.24	305.247	-1	8e-05	M+H	1	C=C1CCC2C(=C(C)C)CCC2(C)CC(O)/C(C)=C\CC1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30716	31194	234883	24,26-Cyclo-19-norcholesta-1,3,5(10),22-tetraen-3-ol_24,26-Cyclo-19-norcholesta-1,3,5(10),22-tetraen-3-ol	23	364.277	365.285	-1	-0.00102	M+H	1	CC(/C=C/C1CC1C)C1CCC2C3CCc4cc(O)ccc4C3CCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3059	3095	187754	3-Oxocholesta-1,4,24-trien-26-oic_acid_24,25ξ-Dihydro,_Me_ester	23	426.313	427.32	-1	-0.00022	M+H	1	COC(=O)C(C)CCCC(C)C1CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30581	31052	359046	N/A	23	392.344	393.352	-1	-0.00032	M+H	1	CCc1ccc2c(c1)CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	3056	3092	24561	2,7,11-Cembratriene-4,10-diol_2,7,11-Cembratriene-4,10-diol	23	306.256	307.263	-1	0.00028	M+H	1	C/C1=C/C(O)C/C(C)=C\CCC(C)(O)/C=C/C(C(C)C)CC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30524	30995	143029	Coscinoquinol_Coscinoquinol	23	450.35	451.356	-1	0.00078	M+H	1	CC1=CCC2C(C)(C)CCCC2(C)C1C/C=C(/C)CCC/C(C)=C\Cc1cc(O)ccc1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30514	30985	237464	8(17),13(16),14-Labdatrien-19-ol_4-Hydroxy-E-cinnamoyl	23	434.282	435.289	-1	-0.00012	M+H	1	C=CC(=C)CCC1C(=C)CCC2C(C)(COC(=O)/C=C/c3ccc(O)cc3)CCCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30490	30961	143029	Coscinoquinol_Coscinoquinol	23	450.35	451.356	-1	0.00098	M+H	1	CC1=CCC2C(C)(C)CCCC2(C)C1C/C=C(/C)CCC/C(C)=C\Cc1cc(O)ccc1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30341	30810	106691	Citreoanthrasteroid_B_Citreoanthrasteroid_B	23	392.308	393.315	-1	8e-05	M+H	1	Cc1c2c(cc3c1CC(O)CC3)C1CCC(C(C)/C=C/C(C)C(C)C)C1(C)C=C2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30309	30778	29254	Jaspaquinol_Jaspaquinol	23	382.287	383.295	-1	-0.00112	M+H	1	CC1=C(CC/C(C)=C\CC/C(C)=C\Cc2cc(O)ccc2O)C(C)(C)CCC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30225	30694	118469	α-Micropteroxanthin_Δ5-Isomer,_7,8-didehydro	23	394.287	395.295	-1	-0.00092	M+H	1	CC1=C(C#C/C(C)=C\C=C\C(C)=C\C=C\C=C(\C)CCCO)C(C)(C)CC(O)C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30191	30659	71882	3,23,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-26-oic_acid,_9CI_3,23,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-26-oic_acid,_9CI	23	446.303	447.31	-1	0.00018	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC(O)CC(C)(O)C(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30164	30632	762	9,10-Secocholesta-5,7,10(19),23-tetraene-3,25-diol,_9CI_(3S,5Z,7E)-form	23	398.318	399.325	-1	-0.00012	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)C/C=C/C(C)(C)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30082	30550	97146	1,6-Cyclo-1,10-secoergosta-5,7,9,22-tetraen-3-ol,_9CI_1,6-Cyclo-1,10-secoergosta-5,7,9,22-tetraen-3-ol,_9CI	23	394.324	395.331	-1	0.00048	M+H	1	Cc1c2c(cc3c1CCC1(C)C3CCC1C(C)/C=C/C(C)C(C)C)CCC(O)C2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	30029	30497	279787	cerorubenic_acid-III,_methyl_ester	23	382.287	383.295	-1	-0.00032	M+H	1	C=C1CC[C@@H]([C@@H](C)CC/C=C(\C)C(=O)OC)[C@H]2[C@@H]1CCC1=CCC[C@@]3(C)[C@@H]1[C@@H]23	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29896	30364	359046	N/A	23	392.344	393.352	-1	-0.00052	M+H	1	CCc1ccc2c(c1)CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]21C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29872	30340	128104	9'-Hydroxy-9'-apo-β-caroten-3-one_9'-Hydroxy-9'-apo-β-caroten-3-one	23	418.287	419.296	-1	-0.00142	M+H	1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)O)C(C)(C)CC(=O)C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29823	30291	497004	octacosaoctaenoic_acid	23	422.318	423.325	-1	-0.00012	M+H	1	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29817	30285	44788	22,24-Epoxy-7,25-dihydroxyergosta-1,4-dien-3-one_22,24-Epoxy-7,25-dihydroxyergosta-1,4-dien-3-one	23	442.308	443.315	-1	0.00068	M+H	1	CC(C1CC(C)(C(C)(C)O)O1)C1CCC2C3C(O)CC4=CC(=O)C=CC4(C)C3CCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2981	3017	214847	Ergosta-3,5,7,9(11),22-pentaene_Ergosta-3,5,7,9(11),22-pentaene	23	376.313	377.321	-1	-0.00032	M+H	1	CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4C=CCCC4(C)C3=CCC21C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29799	30267	631045	(17Z)-1alpha,25-dihydroxy-26,27-dimethyl-17,20,22,22,23,23-hexadehydrovitamin_D3_/_(17Z)-1alpha,25-dihydroxy-26,27-dimethyl-17,20,22,22,23,23-hexadehydrocholecalciferol_(5Z,7E,17Z)-(1S,3R)-26,27-dimethyl-9,10-seco-5,7,10(19),17(20)-cholestatetraen-22-yne-1,3,25-triol	23	438.313	439.32	-1	0.00048	M+H	1	C=C1/C(=C\C=C2/CCC[C@]3(C)/C(=C(/C)C#CCC(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29777	30245	86958	Lancilactone_C_Lancilactone_C	23	464.293	465.298	-1	0.00218	M+H	1	CC1=CCC(C(C)C2CCC3(C)C4=C(C=C(CCC(=O)O)C(=C(C)C)C=C4)CCC23C)OC1=O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29729	30196	104162	10'-Apo-β-caroten-10'-ol_10'-Apo-β-caroten-10'-ol	23	378.292	379.3	-1	-0.00052	M+H	1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/CO)C(C)(C)CCC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29693	30158	548055	E'Atacamycin_A'	23	486.298	487.304	-1	0.00138	M+H	1	CC/C=C1/C/C=C/C=C/C(OC)C(O)C(O)C(C)/C=C/C(OC)C(C)/C=C/C=C(C)\C=C/C(=O)O1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29680	30145	164843	2,3,23-Trihydroxy-30-nor-12,20(29)-oleanadien-28-oic_acid_23-Carboxylic_acid	23	486.298	487.304	-1	0.00168	M+H	1	C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2918	2954	84534	15-Hydroxy-3,7,11-cembratrien-19-oic_acid_7,8-Dihydro	23	322.251	323.257	-1	0.00078	M+H	1	C/C1=C/CC(C(C)(C)O)CC/C(C)=C\CCC(C(=O)O)CCC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29125	29582	85474	4,15,18-Triacontatriene-1,12,29-triyne-3,28-diol_4,15,18-Triacontatriene-1,12,29-triyne-3,28-diol	23	436.334	437.341	-1	8e-05	M+H	1	C#CC(O)/C=C/CCCCCCC#CC/C=C/C/C=C/CCCCCCCCC(O)C#C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2880	2916	71884	3,23,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-26-oic_acid,_9CI_γ-Lactone	23	428.293	429.3	-1	8e-05	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC1CC(C)(O)C(=O)O1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28721	29171	393778	N/A	23	550.314	551.319	-1	0.00248	M+H	1	CC(=O)O[C@H]1/C=C/[C@H](C)[C@H](/C(C)=C/C=C/[C@H](C)C[C@@H](O)/C=C(\C)C(=O)[C@@H](C)O)OC(=O)C[C@H](O)CC[C@@]1(C)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28677	29127	58222	1,3,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-23-one,_9CI_1,3,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-23-one,_9CI	23	430.308	431.316	-1	-0.00032	M+H	1	C=C1/C(=C\C=C2\CCCC3(C)C2CCC3C(C)CC(=O)CC(C)(C)O)CC(O)CC1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28514	28960	180858	4-Methylcholesta-8,14,24-triene-3,23-diol_4-Methylcholesta-8,14,24-triene-3,23-diol	23	412.334	413.341	-1	-0.00012	M+H	1	CC(C)=CC(O)CC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28476	28921	38885	3-Hydroxy-9(11),12-oleanadien-28-oic_acid_28-O-β-D-Glucopyranosyl_ester	23	616.398	617.406	-1	-0.00092	M+H	1	CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2845	2881	65769	3,23,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-24-one,_9CI_3,23,25-Trihydroxy-9,10-secocholesta-5,7,10(19)-trien-24-one,_9CI	23	430.308	431.315	-1	0.00018	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC(O)C(=O)C(C)(C)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28419	28863	291755	3-(8,11,14-Heptadecatrienyl)-1,2-benzenediol	23	342.256	343.264	-1	-0.00102	M+H	1	CC/C=C\C/C=C\C/C=C\CCCCCCCc1cccc(O)c1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28367	28811	645153	Pyrenulic_acid_B	23	380.272	381.279	-1	8e-05	M+H	1	CC[C@@H](C)/C=C(\C)[C@@H]1C(C)=C[C@@H]2CC(C)=CC[C@H]2[C@@H]1/C=C/C=C/C=C/C(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27965	28405	433313	raoulic_acid_methyl_ester	23	384.303	385.311	-1	-0.00122	M+H	1	C=C1CC[C@@H]2C[C@H](C(=C)C)[C@@]2(C)CC[C@H](C(=C)C(=O)OC)C[C@H]1CC=C(C)C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2790	2826	63759	9-Hydroxy-10-octadecen-12-ynoic_acid,_8CI_Me_ester	23	308.235	309.242	-1	0.00048	M+H	1	CCCCCC#C/C=C/C(O)CCCCCCCC(=O)OC	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27835	28273	225970	Debilisone_E_19',20'-Dihydro	23	386.282	387.289	-1	0.00048	M+H	1	CCCC/C=C/C#CC#CCCCCCCCCCCC1CC(CO)OC1=O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2768	2804	241	Vibsanin_F_Vibsanin_F	23	304.24	305.247	-1	0.00058	M+H	1	CC(C)=CCCC1(C)/C=C/CC2(C)OC2CC/C(CO)=C/C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27467	27904	193229	1(10→6)-Abeocholesta-3,5,7,9-tetraene_1(10→6)-Abeocholesta-3,5,7,9-tetraene	23	364.313	365.32	-1	0.00058	M+H	1	Cc1c2c(cc3c1CCC1(C)C3CCC1C(C)CCCC(C)C)C=CCC2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27402	27837	676533	3-(2,4-Cyclopentadien-1-ylidene)-5alpha-androstan-17beta-ol	23	338.261	339.269	-1	-0.00092	M+H	1	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=C5C=CC=C5)CC[C@@]43C)[C@@H]1CC[C@@H]2O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27216	27645	640158	(17β,20R,22E,24R)-1-methyl-19-norergosta-1,3,5,7,9,14,22-heptaene	23	372.282	373.293	-1	-0.00412	M+H	1	Cc1cccc2ccc3c(c12)CC[C@@]1(C)C3=CC[C@@H]1[C@H](C)/C=C/[C@@H](C)C(C)C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27195	27624	623707	Nor-Dolichoic_acid-[13-22]_-	23	360.303	361.31	-1	0.00038	M+H	1	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC[C@H](C)C(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27194	27623	227813	Callophycolide_A_Callophycolide_A	23	426.277	427.283	-1	0.00168	M+H	1	CC(C)=CCCC(C)(O)C1CC/C(C)=C\CC/C(C)=C\Cc2cc(ccc2O)C(=O)O1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	2715	2751	214848	Ergosta-2,5,7,9(11),14,22-hexaene_Ergosta-2,5,7,9(11),14,22-hexaene	23	374.297	375.306	-1	-0.00152	M+H	1	CC(C)C(C)/C=C/C(C)C1CC=C2C3=CC=C4CC=CCC4(C)C3=CCC21C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27147	27574	258151	(24Z)-3beta-hydroxy-14(13->12)abeo-lanosta-7,9(11),13(18)24-tetraen-26-oic_acid|tyromycic_acid_E	23	452.329	453.336	-1	0.00018	M+H	1	C=C1[C@@H]([C@H](C)CC/C=C(/C)C(=O)O)CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=C[C@H]12	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27132	27559	227813	Callophycolide_A_Callophycolide_A	23	426.277	427.283	-1	0.00138	M+H	1	CC(C)=CCCC(C)(O)C1CC/C(C)=C\CC/C(C)=C\Cc2cc(ccc2O)C(=O)O1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27065	27492	593053	26:5(8Z,11Z,14Z,17Z,20Z)_8Z,11Z,14Z,17Z,20Z-hexacosapentaenoic_acid	23	386.318	387.325	-1	8e-05	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26974	27399	175587	3,7,11,15-Cembratetraene-10,13-diol_10-(3-Hydroxy-2-methylbutanoyl)	23	404.293	405.3	-1	0.00068	M+H	1	C=C(C)C1C/C=C(/C)CC/C=C(/C)CC(OC(=O)C(C)C(C)O)/C=C(/C)C(O)C1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26918	27343	164541	Halisulfate_9_Halisulfate_9	23	468.255	469.259	-1	0.00368	M+H	1	CC1CCC2C(=CCCC2(C)C)C1(C)CCC(CCCC1=CC(=O)OC1)COS(=O)(=O)O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26657	27078	557077	MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)	23	406.308	407.318	-1	-0.00282	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC(CO)CO	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26563	26982	21083	Antibiotic_TPU_0043_Stereoisomer_(1)	23	610.372	611.378	-1	0.00148	M+H	1	CCCCC1C(=O)OC(C)C(O)/C=C/C=C/C=C/C=C/C=C(/C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26407	26826	226639	Otogirinin_G_Otogirinin_G	23	450.241	451.248	-1	0.00078	M+H	1	CC(C)=CCC/C(C)=C\Cc1c(O)c2c(c(C(=O)c3ccccc3)c1O)OC(C)(C)C(O)C2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26374	26793	557077	MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)	23	406.308	407.315	-1	0.00058	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC(CO)CO	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26128	26542	113606	8(17)-Labdene-15,19-diol_15-Me_ether	23	322.287	323.294	-1	8e-05	M+H	1	C=C1CCC2C(C)(CO)CCCC2(C)C1CCC(C)CCOC	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26011	26425	36491	Spermidine_N''-(4-Hydroxy-3-methoxycinnamoyl),_N'-(3,4-dihydroxycinnamoyl),_N-(4-hydroxycinnamoyl)	23	629.274	630.281	-1	0.00068	M+H	1	COc1cc(/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/c2ccc(O)cc2)C(=O)/C=C/c2ccc(O)c(O)c2)ccc1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25941	26352	268091	N/A	23	550.314	551.319	-1	0.00228	M+H	1	CCC(=O)[C@H](C)[C@H]1O[C@@H]1C[C@](C)(O)/C=C/C=C(\C)[C@@H]1OC(=O)C[C@H](O)CC[C@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25905	26316	55802	Spermidine_N,N''-Bis(4-hydroxy-3,5-dimethoxycinnamoyl)	23	557.274	558.281	-1	0.00028	M+H	1	COc1cc(/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25818	26229	14829	Numismine_Numismine	23	439.247	440.253	-1	0.00108	M+H	1	O=C1CCC2(/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c3ccc(O)c2c3)CC1	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25564	25973	180917	23,24-Dinorchola-5,20-dien-3-ol_23,24-Dinorchola-5,20-dien-3-ol	23	314.261	315.268	-1	-0.00012	M+H	1	C=C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25403	25811	367256	N/A	23	552.309	553.312	-1	0.00378	M+H	1	CC[C@H](C)[C@H]1O[C@]2(CC(=O)[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O)[C@@H](C)/C=C/C=C/c3cc(O)c(C)cc3C(=O)O1)O2	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25394	25802	11215	Ergosta-5,8,22-trien-3-ol_Ergosta-5,8,22-trien-3-ol	23	396.339	397.348	-1	-0.00162	M+H	1	CC(C)C(C)/C=C/C(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1=CC3	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25304	25712	676533	3-(2,4-Cyclopentadien-1-ylidene)-5alpha-androstan-17beta-ol	23	338.261	339.269	-1	-0.00042	M+H	1	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=C5C=CC=C5)CC[C@@]43C)[C@@H]1CC[C@@H]2O	0.00
929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	25244	25652	178831	Stigmasta-5,22,28-triene-3,24-diol_Stigmasta-5,22,28-triene-3,24-diol	23	426.35	427.355	-1	0.00188	M+H	1	C=CC(O)(/C=C/C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	0.00
