SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	29336	277308	245806	Japonicasin_A_3',5'-Dideoxy,_4'-hydroxy	16	476.256	477.263	431.274	0.00028	M+H	1	C=C(C)/C=C/C(CC/C(C)=C\Cc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2)C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28938	271290	99136	2,3-Dihydroxy-12,20(30)-ursadien-28-oic_acid_2,3-Dihydroxy-12,20(30)-ursadien-28-oic_acid	16	470.34	471.346	355.018	0.00127	M+H	1	C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28800	270433	90118	3-Hydroxy-12,19-ursadien-28-oic_acid_Me_ester	16	468.36	469.367	505.545	0.00028	M+H	1	COC(=O)C12CCC(C)=C(C)C1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28735	269620	164541	Halisulfate_9_Halisulfate_9	16	468.255	469.261	337.043	0.00129	M+H	1	CC1CCC2C(=CCCC2(C)C)C1(C)CCC(CCCC1=CC(=O)OC1)COS(=O)(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28579	267973	154136	6,9,10-Trihydroxy-5-oxo-11(13)-germacren-12,8-olide_6,9-Bis-O-(2-methylbutanoyl)	16	466.257	467.261	216.538	0.00329	M+H	1	C=C1C(=O)OC2C1C(OC(=O)C(C)CC)C(=O)C(C)CCCC(C)(O)C2OC(=O)C(C)CC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28464	267060	22464	Difficol_Difficol	16	464.329	465.335	336.174	0.00129	M+H	1	C=C/C=C(/C)CCC1C/C=C/C=C(/C)C(O)CCC/C=C/C=C/C=C/CC(C)C(=C)CC(=O)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28277	265689	48458	Sceptrine_Bis(debromo)	16	462.224	463.231	39.4739	0.00029	M+H	1	N=c1[nH]cc(C2C(CNC(=O)c3ccc[nH]3)C(CNC(=O)c3ccc[nH]3)C2c2c[nH]c(=N)[nH]2)[nH]1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	28174	264932	134067	3,6,11-Trihydroxy-24-nor-9,11-secocholesta-7,22-dien-9-one_11-Ac	16	460.319	461.326	438.293	0.00029	M+H	1	CC(=O)OCCC1(C)C(C2=CC(O)C3CC(O)CCC3(C)C2=O)CCC1C(C)/C=C/C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27880	262347	96805	20(29)-Lupene-3,27-diol_27-Carboxylic_acid	16	456.36	457.367	529.759	0.00028	M+H	1	C=C(C)C1CCC2(C)CCC3(C(=O)O)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27857	262114	71328	Anthosterone_B_Anthosterone_B	16	456.324	457.331	514.01	0.00029	M+H	1	C=C(CCC(C)C1CCC2C3CC=C4C(=O)C(O)(C(=O)OC)CC4(C)C3CCC12C)C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27851	262015	201580	3-Nor-3,4-seco-4(23),20(29)-lupadiene-2,28-dioic_acid_3-Nor-3,4-seco-4(23),20(29)-lupadiene-2,28-dioic_acid	16	456.324	457.331	457.252	0.00029	M+H	1	C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C(C)(CC(=O)O)C(C(=C)C)CCC43C)C12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27717	260776	101371	3-Hydroxy-8,14,24-mariesatrien-26-oic_acid_3-Hydroxy-8,14,24-mariesatrien-26-oic_acid	16	454.345	455.351	419.561	0.00127	M+H	1	C/C(=C/CCC(C)C1(C)CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3)C(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27549	259411	175104	Tyromycic_acid_E_Tyromycic_acid_E	16	452.329	453.335	495.335	0.00129	M+H	1	C=C1C(C(C)C/C=C(/C)C(=O)O)CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27334	256923	226639	Otogirinin_G_Otogirinin_G	16	450.241	451.248	513.523	0.00029	M+H	1	CC(C)=CCC/C(C)=C\Cc1c(O)c2c(c(C(=O)c3ccccc3)c1O)OC(C)(C)C(O)C2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27201	255985	128122	5,8-Epoxy-5,8-dihydro-3-hydroxy-8'-apo-β,ψ-carotenal,_9CI_5,8-Epoxy-5,8-dihydro-3-hydroxy-8'-apo-β,ψ-carotenal,_9CI	16	448.298	449.305	373.031	0.00029	M+H	1	C/C(C=O)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)C1C=C2C(C)(C)CC(O)CC2(C)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	27036	255119	47745	3-(4-Hydroxy-3-methoxyphenyl)-2-propenoic_acid,_9CI_Octadecyl_ester	16	446.34	447.347	473.519	0.0003	M+H	1	CCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)c(OC)c1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	26886	253893	237958	Halichonine_A_Halichonine_A	16	444.408	445.415	211.836	0.00027	M+H	1	CC(C)=CCNCCCCN(CC=C(C)C)CC1C(C)=CCC2C(C)(C)C(O)CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	26854	253470	550718	1,25-Dihydroxyvitamin_D3-26,23-lactone	16	444.288	445.295	318.996	0.00027	M+H	1	C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H]2C[C@@](C)(O)C(=O)O2)C[C@@H](O)C[C@@H]1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	26655	251763	170510	Atomaric_acid_1-Ketone,_O-de-Me	16	442.272	443.279	322.248	0.00029	M+H	1	CC(C)=C1CCC2C(C)(CCC(C)C2(C)C(=O)c2cc(O)cc(C)c2O)C1CCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	26653	251760	36605	Bifurcarenone_(2Z)-form	16	442.272	443.28	213.427	-0.00072	M+H	1	C/C(=C/Cc1cc(O)cc(C)c1O)CC(=O)CC1(C)CCCC1(C)C(=O)/C=C/C(C)(C)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	25451	227682	48581	Cyclotheonamide_Cyclotheonamide_E	16	858.439	430.226	226.056	0.00154	M+2H	2	CCC(C)C1NC(=O)C(=O)C(CCCNC(=N)N)NC(=O)C2CCCN2C(=O)C(NC(=O)C(C)NC(=O)Cc2ccccc2)CNC(=O)/C=C/C(Cc2ccc(O)cc2)NC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	25247	225999	235681	3-Hydroxystigmasta-7,20-dien-6-one_3-Hydroxystigmasta-7,20-dien-6-one	16	426.35	427.358	420.435	-0.00072	M+H	1	C=C(CCC(CC)C(C)C)C1CCC2C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	25228	225845	253318	γ-Amplexichromanol_21-Deoxy	16	426.313	427.323	487.37	-0.00272	M+H	1	C/C(=C/CC/C(C)=C\CC/C(C)=C\CCC1(C)CCc2cc(O)c(C)c(C)c2O1)CO	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	25197	225654	227813	Callophycolide_A_Callophycolide_A	16	426.277	427.284	184.126	0.00028	M+H	1	CC(C)=CCCC(C)(O)C1CC/C(C)=C\CC/C(C)=C\Cc2cc(ccc2O)C(=O)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	25024	224304	70864	Cholesta-5,7,24-trien-3-ol,_9CI_Ac	16	424.334	425.341	468.439	0.00028	M+H	1	CC(=O)OC1CCC2(C)C(=CC=C3C2CCC2(C)C3CCC2C(C)CCC=C(C)C)C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	24970	223806	61546	Tylonolide_Tylonolide	16	424.246	425.252	241.888	0.00127	M+H	1	CCC1OC(=O)CC(O)C(C)C(O)C(CC=O)CC(C)C(=O)/C=C/C(C)=C/C1CO	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	24778	222277	480545	N/A	16	422.23	423.236	228.213	0.00129	M+H	1	C=C(CCCC(C)=O)[C@H]1[C@H](CC(=O)O)/C(=C\CC=C(C)C)[C@@H](OC)O[C@@H]1OC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	24287	219229	7498	9,10-Secocholesta-5,7,10(19)-triene-3,23,25-triol_(3S,5Z,7E,23S)-form	16	416.329	417.336	333.3	0.00028	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)CC(O)CC(C)(C)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23875	213097	48719	Calicoferol_F_Calicoferol_F	16	412.334	413.342	469.314	-0.00073	M+H	1	Cc1ccc(O)cc1CCC1C(O)CCC2(C)C(C(C)/C=C/C(C)C(C)C)CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23873	213085	630975	(22E)-(25R)-25-hydroxy-26-methyl-22,23-didehydrovitamin_D3_/_(22E)-(25R)-25-hydroxy-26-methyl-22,23-didehydrocholecalciferol_(5Z,7E,22E)-(3S,25R)-26-methyl-9,10-seco-5,7,10(19),22-cholestatetraene-3,25-diol	16	412.334	413.341	411.928	0.00028	M+H	1	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/C[C@](C)(O)CC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23869	213070	12207	9,10-Secoergosta-5,7,10(19),22-tetraen-3-ol,_9CI_25-Hydroxy	16	412.334	413.342	531.374	-0.00073	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)/C=C/C(C)C(C)(C)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23631	211155	29253	Jaspic_acid_Jaspic_acid	16	410.282	411.289	524.57	0.00028	M+H	1	CC(C)=CCCC1(C)CCCC2(C)C(Cc3cc(C(=O)O)ccc3O)C(C)=CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23614	211011	630757	1alpha,25-dihydroxy-16,17,23,23,24,24-hexadehydrovitamin_D3_/_1alpha,25-dihydroxy-16,17,23,23,24,24-hexadehydrocholecalciferol_(5Z,7E)-(1S,3R)-9,10-seco-5,7,10(19),16-cholestatetraen-23-yne-1,3,25-triol	16	410.282	411.29	478.37	-0.00073	M+H	1	C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CC#CC(C)(C)O)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23460	210026	135822	1,5,9,13,17,21-Hexamethyl-1,5,9,13,17,21-cyclotetracosahexaene_1,5,9,13,17,21-Hexamethyl-1,5,9,13,17,21-cyclotetracosahexaene	16	408.376	409.383	545.838	0.00028	M+H	1	C/C1=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23409	209639	208151	Callophycoic_acid_F_Callophycoic_acid_F	16	408.266	409.274	551.44	-0.00071	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CCC1=CCc2cc(C(=O)O)ccc2OC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	23002	206119	223646	Pregn-20-ene-3,11-diol_3-Ketone,_di-Me_acetal,_11-Ac	16	404.293	405.3	466.047	0.00029	M+H	1	C=CC1CCC2C3CCC4CC(OC)(OC)CCC4(C)C3C(OC(C)=O)CC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22642	203254	157013	Cholesta-8,24-diene-3,6-diol_Cholesta-8,24-diene-3,6-diol	16	400.334	401.341	556.032	0.00028	M+H	1	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1C(O)C3	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22555	202627	42139	2,3,5,7,8,9,15-Heptahydroxy-6(17),11-jatrophadien-14-one_2,3,5,7,8,9,15-Heptahydroxy-6(17),11-jatrophadien-14-one	16	400.21	401.216	263.603	0.00128	M+H	1	C=C1C(O)C(O)C(O)C(C)(C)/C=C/C(C)C(=O)C2(O)CC(C)(O)C(O)C2C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22426	201847	223	Cholesta-9(11),17(20),24-triene-3,6-diol_(3β,5α,6α)-form	16	398.318	399.326	368.507	-0.00071	M+H	1	CC(C)=CCC/C(C)=C1\CCC2C3CC(O)C4CC(O)CCC4(C)C3=CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22416	201552	762	9,10-Secocholesta-5,7,10(19),23-tetraene-3,25-diol,_9CI_(3S,5Z,7E)-form	16	398.318	399.325	456.597	0.00027	M+H	1	C=C1CCC(O)C/C1=C/C=C1/CCCC2(C)C1CCC2C(C)C/C=C/C(C)(C)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22398	201371	630694	25,26-epoxy-1alpha-hydroxy-23,23,24,24-tetradehydro-19-norvitamin_D3_/_25,26-epoxy-1alpha-hydroxy-23,23,24,24-tetradehydro-19-norcholecalciferol_(7E)-(1R,3R)-25,26-epoxy-19-nor-9,10-seco-5,7-cholestadien-23-yne-1,3-diol	16	398.282	399.288	360.55	0.00129	M+H	1	C[C@H](CC#CC1(C)CO1)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22176	199023	192009	Parvifoliol_F_Parvifoliol_F	16	396.303	397.31	530.125	0.00028	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CCC1(C)CCc2cc(C)cc(O)c2O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22171	199008	122667	Astrogorgiadiol_22,23-Didehydro(22E-),_9-ketone	16	396.303	397.31	483.013	0.00028	M+H	1	Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C(C(C)/C=C/CC(C)C)CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	22169	199000	214329	20-Hydroxycholesta-7,9(11),25-trien-3-one_20-Hydroxycholesta-7,9(11),25-trien-3-one	16	396.303	397.31	294.062	0.00028	M+H	1	C=C(C)CCCC(C)(O)C1CCC2C3=CCC4CC(=O)CCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	21956	197344	4467	Protylonolide_Protylonolide	16	394.272	395.279	284.363	0.00029	M+H	1	CCC1CC(C)C(=O)/C=C/C(C)=C/C(C)C(CC)OC(=O)CC(O)C(C)C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	21762	195171	47353	7,12-Dihydroxycholan-24-oic_acid_(5β,7β,12α)-form	16	392.293	393.3	465.354	0.00029	M+H	1	CC(CCC(=O)O)C1CCC2C3C(O)CC4CCCCC4(C)C3CC(O)C12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	21388	192388	1679	3-Hydroxychol-11-en-24-oic_acid_Me_ester	16	388.298	389.305	482.558	0.00029	M+H	1	COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	21142	189884	192660	Macrolactin_A_13-Deoxy,_16,17-dihydro,_15-ketone	16	386.246	387.253	376.188	0.00029	M+H	1	CC1CCC/C=C/CCC(=O)CCC/C=C/C=C/C(O)C/C=C/C=C/C(=O)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20973	188881	629677	-_5alpha-cholesta-7,24-dien-3beta-ol_-d6	16	384.339	385.346	519.477	0.00027	M+H	1	[2H]C([2H])([2H])C(=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C([2H])([2H])[2H]	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20743	186811	521859	Cholesta-7,22,24-trien-3beta-ol	16	382.324	383.331	362.113	0.00029	M+H	1	CC(C)=C/C=C/[C@@H](C)[C@H]1CCC2C3=CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20732	186598	614302	PA(P-20:0/22:4(7Z,10Z,13Z,16Z))_1-(1Z-eicosenyl)-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycero-3-phosphate	16	764.572	383.295	285.845	-0.00346	M+2H	2	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCCCC)COP(=O)(O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20525	185233	365149	N/A	16	380.344	381.351	444.528	0.00027	M+H	1	Cc1cc2c(c3c1[C@@H]([C@H](C)CC[C@@H](C)C(C)C)CC3)CC[C@]1(C)CCCC[C@H]21	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20287	183154	118377	Cholesta-4,6,8(14),22-tetraen-3-one_Cholesta-4,6,8(14),22-tetraen-3-one	16	378.292	379.299	469.839	0.00027	M+H	1	CC(C)C/C=C/C(C)C1CCC2=C3C=CC4=CC(=O)CCC4(C)C3CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20269	182827	557072	MG(0:0/20:4(8Z,11Z,14Z,17Z)/0:0)	16	378.277	379.284	444.752	0.00028	M+H	1	CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC(CO)CO	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19066	172820	532101	(Z)-Heptacosa-3,6,9,12,15,18,26-heptaene	16	366.329	367.336	597.45	0.00028	M+H	1	C=CCCCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19060	172758	532101	(Z)-Heptacosa-3,6,9,12,15,18,26-heptaene	16	366.329	367.336	517.668	0.00028	M+H	1	C=CCCCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18804	170741	78396	2,6-Dolabelladiene-8,10,18-triol_18-Ac	16	364.261	365.268	492.727	0.00027	M+H	1	CC(=O)OC(C)(C)C1CCC2(C)/C=C/C(C)C/C=C/C(C)(O)CC(O)C12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18376	157506	45497	Pyrrolidine,_8CI,_9CI_N-(2,11-Eicosadienoyl)(E,E-)	16	361.334	362.342	464.223	-0.00073	M+H	1	CCCCCCCC/C=C/CCCCCCC/C=C/C(=O)N1CCCC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18291	157173	31051	Cholan-24-oic_acid_5α-form	16	360.303	361.31	464.666	0.00028	M+H	1	CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	17383	149747	250031	3,7,16,18-Ophiobolatetraen-5-one_3,7,16,18-Ophiobolatetraen-5-one	16	352.277	353.284	508.777	0.00028	M+H	1	CC(C)=C/C=C/C(C)C1CCC2(C)CC3C(C)=CC(=O)C3/C(C)=C\CC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15604	133947	204603	Cyclohexanecarboxylic_acid,_9CI_Amide,_N-pentadecyl	16	337.334	338.342	448.759	-0.00073	M+H	1	CCCCCCCCCCCCCCCNC(=O)C1CCCCC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15516	133258	37040	Sarcotol_4-Me_ether	16	336.266	337.273	394.827	0.00027	M+H	1	COC1(C)/C=C/C(C(C)C)CCC(C)(CO)C(=O)C/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15240	123276	143660	8,14-Docosadiyne-1,22-diol_8,14-Docosadiyne-1,22-diol	16	334.287	335.294	453.354	0.00027	M+H	1	OCCCCCCCC#CCCCCC#CCCCCCCCO	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15010	121255	80737	Dilophol_Ac	16	332.272	333.279	299.684	0.00029	M+H	1	CC(=O)OC1/C=C(/C)CC/C=C(/C)CCC1C(C)CCC=C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14472	116887	218802	Oropheolide_7',8'-Dihydro(E-)	16	328.204	329.208	403.148	0.00327	M+H	1	C=CCCC#CC#C/C=C/CCCCCCC1CC(CO)OC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	12892	104478	477459	N/A	16	314.225	315.232	517.215	0.00029	M+H	1	C=C1C(=O)O[C@H]2C[C@@]3(C)C[C@@H]3CCC(C)=CCCC(C)=CC[C@H]12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	6872	52881	133546	15,16,17-Trinor-2,7,11-cembratriene-1,4-diol_15,16,17-Trinor-2,7,11-cembratriene-1,4-diol	15	264.209	265.216	272.811	0.00028	M+H	1	C/C1=C/CCC(C)(O)/C=C/C(O)CC/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	38222	388204	389957	rolloamide_A	15	763.463	764.47	277.544	0.00031	M+H	1	CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	36876	364905	127289	Concanamycin_G_Concanamycin_G	15	660.424	661.427	466.435	0.00428	M+H	1	C/C=C/C(O)C(C)/C=C/C(=O)C(C)C(O)C(C)C1OC(=O)/C(OC)=C/C(C)=C/C(C)C(O)C(C)C(O)C(C)C/C(C)=C\C=C\C1OC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	36837	364313	647202	Virescenoside_R3	15	658.356	659.363	331.391	0.0003	M+H	1	C=C[C@@]1(C)CC[C@@]2(C)C(=CC[C@H]3[C@@](C)(CO[C@@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)C[C@@]32C)C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	35390	342832	188995	Oblongifolin_A_Oblongifolin_A	15	602.361	603.368	526.021	0.0003	M+H	1	CC(C)=CCC/C(C)=C\CC1CC2(CC=C(C)C)C(=O)C(CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)C1(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	35277	341300	516820	14-O-Mycinosyltylonolide	15	598.335	599.342	348.675	0.0003	M+H	1	CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1COC1OC(C)C(O)C(OC)C1OC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	34969	338114	553097	DG(16:0/18:4(6Z,9Z,12Z,15Z)/0:0)	15	588.475	589.483	509.231	-0.00069	M+H	1	CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	34720	334600	550742	Biliverdin	15	582.248	583.255	302.196	0.00028	M+H	1	C=CC1=C(C)C(/C=c2/[nH]/c(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)=NC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	34503	332234	48594	Trilobatin_A_1''-Me_ester	15	576.148	577.155	228.26	0.00025	M+H	1	COC(=O)C(O)CC1OCC(O)C(O)C1OC(=O)C1=Cc2cc(O)c(O)cc2C(c2ccc(O)c(O)c2)C1C(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	34046	326416	213356	3,7-Dolabelladiene-2,16,18-triol_16-O-(Methyl_3-hydroxy-3-methylglutaroyl),_2,18-di-Ac	15	564.33	565.334	427.78	0.0033	M+H	1	COC(=O)CC(C)(O)CC(=O)OC/C1=C\C(OC(C)=O)C2(C)CCC(C(C)(C)OC(C)=O)C2CC/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	33872	324871	530155	HA-1-92	15	560.335	561.342	298.225	0.0003	M+H	1	CC1CCC(=O)/C=C/C=C/C=C/C=C/C=C/C=C\C(C(=O)O)CCC(O)CC(O)CC(O)CC(O)CC(O)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	33784	322385	613146	PI(O-16:0/0:0)_1-hexadecyl-glycero-3-phospho-(1'-myo-inositol)	15	558.317	559.324	355.66	0.00031	M+H	1	CCCCCCCCCCCCCCCCOC[C@@H](O)COP(=O)(O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	33725	321751	483078	juvenimicin_C	15	556.325	557.332	332.391	0.00031	M+H	1	CC[C@H]1C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@H](C)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	0.00
